destination_wikidata_id,destination_name,osm_id,osm_type,hub_name,hub_type,iata_code,icao_code,lat,lon
Q3274,Managua,13071072071,node,Terminal Masaya,bus_station,,,12.1270827,-86.271453
Q3274,Managua,13071072072,node,Terminal Granada,bus_station,,,12.1271112,-86.2714039
Q3274,Managua,13438822518,node,Aeródromo de Las Lajas,airport,,MNLL,12.1521435,-85.9106787
Q3274,Managua,27929163,way,Pista Aérea Carlos Ulloa - Los Brasiles,airport,,MNBR,12.1906753,-86.3537435
Q3274,Managua,39208707,way,Mercado Huembes,bus_station,,,12.1234689,-86.2444725
Q3274,Managua,39249110,way,Aeropuerto Internacional Augusto César Sandino,airport,MGA,MNMG,12.1409363,-86.1683319
Q3274,Managua,78043127,way,Terminal Masaya,bus_station,,,11.974153,-86.0856762
Q3274,Managua,97113457,way,Transnica & King Quality,bus_station,,,11.934691,-85.9626928
Q3274,Managua,243305227,way,Transnica,bus_station,,,12.1349705,-86.2670243
Q3274,Managua,260052618,way,Terminal de Interurbanos (Israel Lewites),bus_station,,,12.1285174,-86.3002407
Q3274,Managua,333486861,way,El Mercadito,bus_station,,,12.1947389,-86.1022069
Q3274,Managua,333493111,way,Terminal Buses de Masaya,bus_station,,,12.19838,-86.0980558
Q3274,Managua,333641422,way,"Estacion de Buses ""El Empalme"" (Entrada)",bus_station,,,12.1901284,-86.0966856
Q3274,Managua,333641426,way,"Estación de Buses ""El Empalme"" (Salida)",bus_station,,,12.1903778,-86.0972466
Q3274,Managua,398368072,way,Aeropuerto Abandonado,airport,,,12.1892252,-86.3694386
Q3274,Managua,406091043,way,Finlandia Sur,airport,,,12.1936726,-85.9211246
Q3274,Managua,415650782,way,Cocibolca,bus_station,,,11.9363804,-85.9564325
Q3274,Managua,437601370,way,Terminal de Microbuses Interurbanos (Mercado Oriental),bus_station,,,12.1442961,-86.2608674
Q3274,Managua,459218402,way,Calle Nueva,bus_station,,,11.8837944,-86.0569131
Q3274,Managua,459218403,way,Parada de autobus,bus_station,,,11.881158,-86.0538421
Q3274,Managua,528862794,way,Mercado Mayoreo,bus_station,,,12.1342185,-86.1933826
Q3274,Managua,533673354,way,Terminal Managua,bus_station,,,11.9329403,-85.9631867
Q3274,Managua,570420812,way,Terminal Santiago,bus_station,,,11.8506382,-86.1947591
Q3274,Managua,606510803,way,Montelimar Airport,airport,,MNMR,11.8054641,-86.511004
Q3274,Managua,606510810,way,El Papalonal Airport,airport,,MNPP,12.471683,-86.4734136
Q3274,Managua,727001951,way,Nica Expreso,bus_station,,,12.1269433,-86.2664834
Q3274,Managua,769167077,way,Central Line,bus_station,,,12.1452377,-86.276167
Q3274,Managua,769167078,way,Nicabus Internacional S.A.,bus_station,,,12.1445382,-86.2754137
Q3274,Managua,769169058,way,TICABUS Central Managua.,bus_station,,,12.1436412,-86.280313
Q3274,Managua,1331702718,way,Aeródromo de Las Lajas,airport,,MNLL,12.1529249,-85.9082885
Q3274,Managua,1332044794,way,Aeropuerto Las Lajas,airport,,,12.1553356,-85.8446054
Q3274,Managua,1422106299,way,Microbuses Masaya - UNCSM (UCA),bus_station,,,11.9743631,-86.091332
Q3274,Managua,1426913239,way,Terminal de Buses de la Casimiro Sotelo,bus_station,,,12.1273172,-86.2716327
Q3274,Managua,1467138728,way,Pista San Francisco Libre,airport,,,12.5032756,-86.4151633
Q3274,Managua,15754075,relation,Aeropuerto Internacional Punta Huete,airport,,MNFC,12.357886,-86.1822538
Q3274,Managua,20040710,relation,Montelimar Airport,airport,,MNMR,11.8054641,-86.511004
Q3274,Managua,20058339,relation,Aeródromo de Las Lajas,airport,,MNLL,12.1529249,-85.9082885
Q3274,Managua,20079977,relation,Finlandia Sur,airport,,,12.1936726,-85.9211246
Q3274,Managua,20085769,relation,Pista San Francisco Libre,airport,,,12.5032756,-86.4151633
Q3882,Manama,492547630,node,محطة قطار الدمام,train_station,,,26.4097444,50.126308
Q3882,Manama,794031791,node,Manama Bus Terminal,bus_station,,,26.2311914,50.5704669
Q3882,Manama,4109363789,node,VIP Bus,bus_station,,,26.2795599,50.2184305
Q3882,Manama,4109375390,node,Saptco,bus_station,,,26.2795399,50.2185689
Q3882,Manama,4592812191,node,Isa Town Bus Terminal,bus_station,,,26.174027,50.5471217
Q3882,Manama,4876664922,node,محطة باص سابتكو,bus_station,,,26.451222,50.1068273
Q3882,Manama,4878758121,node,Saptco,bus_station,,,26.2321536,50.5713944
Q3882,Manama,8735815848,node,Muharraq Bus Terminal,bus_station,,,26.2491108,50.6081204
Q3882,Manama,13013935091,node,محطة نقل عام رئيسة - مدينة ع,station,,,26.1595588,50.5566455
Q3882,Manama,13119711602,node,Main Dammam Station,bus_station,,,26.4561231,50.1063829
Q3882,Manama,51568129,way,قاعدة الشيخ عيسى الجوية,airport,,OBBS,25.9166529,50.5913611
Q3882,Manama,157851986,way,مطار البحرين الدولي,airport,BAH,OBBI,26.2698539,50.6339423
Q3882,Manama,176050715,way,مطار الصخير الدولي,airport,,OBKH,26.032769,50.5251815
Q3882,Manama,915585345,way,قاعدة الملك عبد العزيز الجوية,airport,DHA,OEDR,26.2576707,50.1502071
Q3882,Manama,1044667363,way,قاعدة الرفاع الجوية,airport,,,26.1101818,50.5791286
Q40236,Manaus,595294021,node,Porto do Careiro,port,,,-3.1895587,-59.8689133
Q40236,Manaus,1042067804,node,Aeródromo Fazenda Planura,airport,,,-3.593611,-59.6522217
Q40236,Manaus,1445511771,node,Balsa do São Raimundo,port,,,-3.1248859,-60.0441179
Q40236,Manaus,1732585695,node,Terminal Cidade Nova - T3,bus_station,,,-3.031639,-59.9854981
Q40236,Manaus,1779839219,node,Superterminais,port,,,-3.1560672,-59.9985919
Q40236,Manaus,1781687290,node,Porto da Sanave,port,,,-3.1175916,-60.0552575
Q40236,Manaus,1782046037,node,Porto Chibatão,port,,,-3.1597045,-59.9916068
Q40236,Manaus,1782048288,node,Porto da Eletronorte,port,,,-3.1256049,-59.9281395
Q40236,Manaus,1798984204,node,Porto Moss,port,,,-3.153694,-60.0004667
Q40236,Manaus,2285217923,node,Porto Balsa Cacau Pireira,port,,,-3.1651879,-60.0821299
Q40236,Manaus,2379716924,node,Porto da Ceasa,port,,,-3.1352681,-59.9387181
Q40236,Manaus,2386448245,node,Terminal Embarque Metropolitano,bus_station,,,-3.1034734,-60.0668047
Q40236,Manaus,2419656518,node,Porto Público de Manaus,port,,,-3.1372428,-60.029479
Q40236,Manaus,2419656530,node,Roadway Porto Público de Manaus,port,,,-3.1384546,-60.0275417
Q40236,Manaus,2841075641,node,Balsa São José - Iranduba,port,,,-3.4137826,-60.2186056
Q40236,Manaus,2977550083,node,Ponto final 608/609,bus_station,,,-3.1162236,-59.9898895
Q40236,Manaus,2979677250,node,Ponto inicial L. 507/605/606,bus_station,,,-3.1014959,-59.9995374
Q40236,Manaus,3003189442,node,Terminal L. 102,bus_station,,,-3.1091136,-60.046666
Q40236,Manaus,3108045828,node,Empresa de Ônibus Líder,bus_station,,,-3.0491761,-59.9783073
Q40236,Manaus,3631760167,node,Porto Carinhoso,port,,,-3.0822493,-59.8604333
Q40236,Manaus,3631760176,node,Terminal Ajato,port,,,-3.1416487,-60.0246666
Q40236,Manaus,3631760179,node,Porto Público de Manaus Moderna,port,,,-3.1423639,-60.0228235
Q40236,Manaus,3636010201,node,Manaquiri,port,,,-3.4271695,-60.4590449
Q40236,Manaus,4032931022,node,Terminal de Ônibus,bus_station,,,-3.1260703,-59.9380141
Q40236,Manaus,4860822392,node,RONAV,port,,,-3.1318601,-59.9379418
Q40236,Manaus,5286066422,node,2 opção para chegar na Nilton lins,bus_station,,,-3.0674433,-60.015701
Q40236,Manaus,5286079021,node,Acesse a Nilton Lins,bus_station,,,-3.0545591,-60.0119485
Q40236,Manaus,5286079121,node,Entrada Nilton Lins,bus_station,,,-3.0539545,-60.0057399
Q40236,Manaus,5942348373,node,Tropical Hotel,port,,,-3.0633776,-60.1092845
Q40236,Manaus,6088805853,node,Terminal Desembarque Metropolitano,bus_station,,,-3.1032493,-60.0662871
Q40236,Manaus,7026420008,node,Terminal Manaus - Belem,port,,,-3.1183074,-60.0545819
Q40236,Manaus,12985634110,node,Balsa Iranduba - São José,port,,,-3.2939364,-60.1838333
Q40236,Manaus,129531075,way,Flores,airport,,SWFN,-3.0728469,-60.0212011
Q40236,Manaus,197676766,way,Terminal de ônibus,bus_station,,,-3.0856495,-59.9771218
Q40236,Manaus,365613167,way,Terminal Rodoviário Sen. Artur Virgílio,bus_station,,,-2.6995667,-59.7062915
Q40236,Manaus,496534317,way,Terminal Rodoviário de Manaus,bus_station,,,-3.0746493,-60.0254798
Q40236,Manaus,496550876,way,Plataforma A,bus_station,,,-3.1271078,-60.0054959
Q40236,Manaus,496550877,way,Plataforma B,bus_station,,,-3.127234,-60.0054995
Q40236,Manaus,584582156,way,"418,422,042",bus_station,,,-3.0141689,-59.970894
Q40236,Manaus,648879670,way,Terminal Matriz,bus_station,,,-3.1358124,-60.0260596
Q40236,Manaus,648886823,way,Terminal Cachoeirinha - 2,bus_station,,,-3.1271657,-60.0054954
Q40236,Manaus,648890944,way,Terminal São José - 5,bus_station,,,-3.0749262,-59.9545179
Q40236,Manaus,651613588,way,Terminal Cidade Nova - T3,bus_station,,,-3.0316731,-59.9855454
Q40236,Manaus,651614152,way,Terminal Jorge Teixeira - T4,bus_station,,,-3.0353066,-59.9443656
Q40236,Manaus,674093755,way,Terminal Shopping ViaNorte,bus_station,,,-3.0006483,-60.0027271
Q40236,Manaus,674097599,way,Terminal de Ônibus,bus_station,,,-3.0311744,-60.0460839
Q40236,Manaus,856890340,way,Santos Dumont (Estação de Transferência),bus_station,,,-3.0550614,-60.0253611
Q40236,Manaus,856890341,way,Santos Dumont (Estação de Transferência),bus_station,,,-3.0550652,-60.0252023
Q40236,Manaus,856890344,way,Arena (Estação de Transferência),bus_station,,,-3.0809689,-60.0267719
Q40236,Manaus,856890346,way,Arena (Estação de Transferência),bus_station,,,-3.0809697,-60.0266038
Q40236,Manaus,870867652,way,Terminal Lago Azul (T6) - A,bus_station,,,-2.9693098,-59.9990236
Q40236,Manaus,870867653,way,Terminal Lago Azul (T6) - B,bus_station,,,-2.9694361,-59.9989358
Q40236,Manaus,870867654,way,Terminal Lago Azul (T6) - C,bus_station,,,-2.9695311,-59.9988161
Q40236,Manaus,870867655,way,Terminal Lago Azul (T6) - D,bus_station,,,-2.969628,-59.9987041
Q40236,Manaus,874219816,way,Paque das Nações (Estação de Transferência),bus_station,,,-3.042182,-60.00962
Q40236,Manaus,874219817,way,Paque das Nações (Estação de Transferência),bus_station,,,-3.0422881,-60.0095546
Q40236,Manaus,874224228,way,Manôa (Integração Tarifada),bus_station,,,-3.0369344,-60.0024305
Q40236,Manaus,887292661,way,Terminal Constantino Nery (T1) - Plataforma A,bus_station,,,-3.1234853,-60.0266913
Q40236,Manaus,887292662,way,Terminal Constantino Nery (T1) - Plataforma B,bus_station,,,-3.1222209,-60.0266508
Q40236,Manaus,944574096,way,Careiro da Várzea,port,,,-3.199019,-59.8256389
Q40236,Manaus,1002132812,way,Estação de Ônibus do Bairro da Paz,bus_station,,,-3.062347,-60.0344066
Q40236,Manaus,17736671,relation,ALA 8 (Base Aérea de Manaus),airport,PLL,SBMN,-3.1450284,-59.9856784
Q40236,Manaus,17773751,relation,Aeroporto Internacional De Manaus Eduardo Gomes,airport,MAO,SBEG,-3.0356218,-60.0474672
Q11299,Manhattan,42723103,node,Hart Island Ferry Terminal,port,,,40.8521816,-73.7726765
Q11299,Manhattan,42736282,node,183rd Street,train_station,,,40.8584149,-73.9038667
Q11299,Manhattan,42840818,node,Kew Gardens,train_station,,,40.7095633,-73.8307965
Q11299,Manhattan,42841012,node,Laurelton,train_station,,,40.668518,-73.7518434
Q11299,Manhattan,42969559,node,St. George,train_station,,,40.6439626,-74.0734416
Q11299,Manhattan,42969919,node,Great Kills,train_station,,,40.5513353,-74.151201
Q11299,Manhattan,42969938,node,Eltingville,train_station,,,40.5444455,-74.1649012
Q11299,Manhattan,42969951,node,Annadale,train_station,,,40.540534,-74.1779041
Q11299,Manhattan,42969964,node,Huguenot,train_station,,,40.5335447,-74.1919401
Q11299,Manhattan,42969976,node,Prince’s Bay,train_station,,,40.525526,-74.2000583
Q11299,Manhattan,42970021,node,Pleasant Plains,train_station,,,40.522491,-74.2175382
Q11299,Manhattan,42970072,node,Tottenville,train_station,,,40.5127684,-74.2519703
Q11299,Manhattan,166878947,node,Pier 11 / Wall St. Terminal,port,,,40.7024496,-74.0055028
Q11299,Manhattan,199276809,node,Hoboken 14th Street,port,,,40.752646,-74.020864
Q11299,Manhattan,219709647,node,Clinton–Washington Avenues,train_station,,,40.688089,-73.9668389
Q11299,Manhattan,219726610,node,DeKalb Avenue,train_station,,,40.690635,-73.981824
Q11299,Manhattan,219726617,node,Hoyt Street,train_station,,,40.6905128,-73.9849862
Q11299,Manhattan,219817432,node,York Street,train_station,,,40.701397,-73.986751
Q11299,Manhattan,260302471,node,96th Street,train_station,,,40.7943793,-73.9719996
Q11299,Manhattan,261434852,node,Lynbrook,train_station,,,40.6559054,-73.6752222
Q11299,Manhattan,261435822,node,Centre Avenue,train_station,,,40.6481684,-73.663821
Q11299,Manhattan,274331441,node,Mets–Willets Point,train_station,,,40.7546149,-73.8456598
Q11299,Manhattan,276018599,node,Mets–Willets Point,train_station,,,40.7524337,-73.8441172
Q11299,Manhattan,276092543,node,Flushing–Main Street,train_station,,,40.7585195,-73.8298574
Q11299,Manhattan,276233001,node,Woodside,train_station,,,40.7461604,-73.9032853
Q11299,Manhattan,276233212,node,61st Street–Woodside,train_station,,,40.7456359,-73.9030518
Q11299,Manhattan,276319410,node,Long Island City,train_station,,,40.7415095,-73.9569751
Q11299,Manhattan,276319527,node,Court Square,train_station,,,40.7464555,-73.9454525
Q11299,Manhattan,277046860,node,33rd Street–Rawson Street,train_station,,,40.7446199,-73.9312304
Q11299,Manhattan,277046861,node,40th Street–Lowery Street,train_station,,,40.7438431,-73.9244296
Q11299,Manhattan,277046862,node,46th Street–Bliss Street,train_station,,,40.7431184,-73.9182509
Q11299,Manhattan,277047076,node,21st Street,train_station,,,40.744065,-73.949724
Q11299,Manhattan,277671930,node,Bayside,train_station,,,40.7631044,-73.7718991
Q11299,Manhattan,277751536,node,Terminal 8,train_station,,,40.6467488,-73.7888644
Q11299,Manhattan,277752134,node,Terminal 7,train_station,,,40.6482282,-73.783189
Q11299,Manhattan,277752210,node,Terminal 5,train_station,,,40.6468134,-73.7798601
Q11299,Manhattan,277752285,node,Terminal 4,train_station,,,40.6439222,-73.7824099
Q11299,Manhattan,277752293,node,Terminal 1,train_station,,,40.6435616,-73.7893673
Q11299,Manhattan,277752415,node,Federal Circle,train_station,,,40.6597558,-73.8035383
Q11299,Manhattan,277752592,node,Lefferts Boulevard,train_station,,,40.6617903,-73.82463
Q11299,Manhattan,277957649,node,104th Street,train_station,,,40.6817152,-73.837694
Q11299,Manhattan,277957664,node,Ozone Park–Lefferts Boulevard,train_station,,,40.6859461,-73.8258664
Q11299,Manhattan,279155458,node,Jackson Heights–Roosevelt Avenue,train_station,,,40.746644,-73.891338
Q11299,Manhattan,280989751,node,Junction Boulevard,train_station,,,40.7491675,-73.8694786
Q11299,Manhattan,280990284,node,Middle Village–Metropolitan Avenue,train_station,,,40.7115203,-73.8895607
Q11299,Manhattan,280990367,node,Fresh Pond Road,train_station,,,40.7062234,-73.8959256
Q11299,Manhattan,280990453,node,Forest Avenue,train_station,,,40.7043972,-73.903074
Q11299,Manhattan,280990845,node,Seneca Avenue,train_station,,,40.7028171,-73.9076756
Q11299,Manhattan,295870178,node,Harborside Financial Center,train_station,,,40.7194979,-74.0339995
Q11299,Manhattan,295870180,node,Exchange Place,train_station,,,40.7160215,-74.0341139
Q11299,Manhattan,295870181,node,Essex Street,train_station,,,40.7128648,-74.0359523
Q11299,Manhattan,295870188,node,Marin Boulevard,train_station,,,40.7144578,-74.0432714
Q11299,Manhattan,295870191,node,Liberty State Park,train_station,,,40.7103247,-74.0559652
Q11299,Manhattan,296926855,node,Journal Square Transportation Center,train_station,,,40.7318097,-74.0628655
Q11299,Manhattan,297839232,node,Perth Amboy,train_station,,,40.509327,-74.2738016
Q11299,Manhattan,297839244,node,Aberdeen-Matawan,train_station,,,40.4197426,-74.2220141
Q11299,Manhattan,299177577,node,Norfolk Street,train_station,,,40.7453073,-74.1829578
Q11299,Manhattan,299177579,node,Park Avenue,train_station,,,40.7588303,-74.1848746
Q11299,Manhattan,299292383,node,Mountain Station,train_station,,,40.7552981,-74.2528372
Q11299,Manhattan,299294571,node,Maplewood,train_station,,,40.7310095,-74.2753901
Q11299,Manhattan,299738919,node,Garfield,train_station,,,40.8666965,-74.1055612
Q11299,Manhattan,299847526,node,Radburn,train_station,,,40.9395539,-74.1214773
Q11299,Manhattan,316542438,node,Union Street,train_station,,,40.677316,-73.98311
Q11299,Manhattan,324330986,node,Forest Hills,train_station,,,40.7195942,-73.8448553
Q11299,Manhattan,324334016,node,Hollis,train_station,,,40.7101715,-73.7666684
Q11299,Manhattan,324360750,node,Floral Park,train_station,,,40.7246435,-73.7062596
Q11299,Manhattan,359882376,node,Richmond Valley,train_station,,,40.5196623,-74.2290407
Q11299,Manhattan,360003816,node,Bay Terrace,train_station,,,40.5564668,-74.136828
Q11299,Manhattan,368061399,node,Syosset Depot,bus_station,,,40.8236111,-73.5016667
Q11299,Manhattan,368396314,node,Skytop Farms Heliport,airport,,,40.9473205,-74.353762
Q11299,Manhattan,368396432,node,Greenwood Lake Seaplane Base,airport,,,41.1800981,-74.3337703
Q11299,Manhattan,369043780,node,New York Skyports Incorporated Seaplane Base,airport,NYS,,40.7351534,-73.9729007
Q11299,Manhattan,410162266,node,Bowling Green,train_station,,,40.7045091,-74.0140946
Q11299,Manhattan,410162267,node,South Ferry,train_station,,,40.7017103,-74.0131489
Q11299,Manhattan,436183943,node,Kingston–Throop Avenues,train_station,,,40.6798863,-73.9407616
Q11299,Manhattan,436183944,node,Nostrand Avenue,train_station,,,40.6804309,-73.950234
Q11299,Manhattan,436187561,node,Utica Avenue,train_station,,,40.679347,-73.9308408
Q11299,Manhattan,454046582,node,Franklin Avenue-Medgar Evers College,train_station,,,40.6706813,-73.9579734
Q11299,Manhattan,457747471,node,Broadway,train_station,,,40.706092,-73.950308
Q11299,Manhattan,462004948,node,86th Street,train_station,,,40.7794939,-73.9555295
Q11299,Manhattan,479847988,node,Grand Street,train_station,,,40.7119711,-73.9406949
Q11299,Manhattan,479847989,node,Montrose Avenue,train_station,,,40.7076636,-73.9398247
Q11299,Manhattan,484068457,node,Flushing Avenue,train_station,,,40.700377,-73.950234
Q11299,Manhattan,537402570,node,53rd Street,train_station,,,40.645069,-74.014034
Q11299,Manhattan,541467424,node,Classon Avenue,train_station,,,40.688873,-73.96007
Q11299,Manhattan,544354641,node,7th Avenue,train_station,,,40.67705,-73.972367
Q11299,Manhattan,544355306,node,28th Street,train_station,,,40.7433137,-73.9840753
Q11299,Manhattan,544355596,node,14th Street–Union Square,train_station,,,40.7357611,-73.9906491
Q11299,Manhattan,544355768,node,28th Street,train_station,,,40.745494,-73.988691
Q11299,Manhattan,567811348,node,Hunts Point Avenue,train_station,,,40.8208004,-73.8908065
Q11299,Manhattan,569894579,node,Lafayette Avenue,train_station,,,40.6863074,-73.9744304
Q11299,Manhattan,569894580,node,Clinton–Washington Avenues,train_station,,,40.6832766,-73.9658547
Q11299,Manhattan,591991099,node,18th Avenue,train_station,,,40.6078547,-74.0017168
Q11299,Manhattan,591991338,node,50th Street,train_station,,,40.6360702,-73.99482
Q11299,Manhattan,591991884,node,Prospect Avenue,train_station,,,40.665414,-73.992872
Q11299,Manhattan,591991897,node,Fort Hamilton Parkway,train_station,,,40.650782,-73.975776
Q11299,Manhattan,591993709,node,Junius Street,train_station,,,40.6635137,-73.9024354
Q11299,Manhattan,591993832,node,Rockaway Avenue,train_station,,,40.6782698,-73.910782
Q11299,Manhattan,591994312,node,Euclid Avenue,train_station,,,40.6754182,-73.871912
Q11299,Manhattan,591995252,node,Canal Street,train_station,,,40.718092,-73.999892
Q11299,Manhattan,591995518,node,Broadway–Lafayette Street,train_station,,,40.725297,-73.996204
Q11299,Manhattan,591996968,node,Morgan Avenue,train_station,,,40.7062248,-73.9326982
Q11299,Manhattan,591997635,node,5th Avenue,train_station,,,40.7537434,-73.9819002
Q11299,Manhattan,591997657,node,Grand Central–42nd Street,train_station,,,40.7517716,-73.9768249
Q11299,Manhattan,591998702,node,5th Avenue–59th Street,train_station,,,40.7648269,-73.9726747
Q11299,Manhattan,592001079,node,52nd Street–Lincoln Avenue,train_station,,,40.7441763,-73.9124986
Q11299,Manhattan,592001938,node,Sutphin Boulevard,train_station,,,40.70546,-73.810708
Q11299,Manhattan,592003200,node,Harlem–148th Street,train_station,,,40.823712,-73.9361014
Q11299,Manhattan,592003470,node,163rd Street–Amsterdam Avenue,train_station,,,40.8369451,-73.9401256
Q11299,Manhattan,592005191,node,182nd–183rd Streets,train_station,,,40.856093,-73.900741
Q11299,Manhattan,592005305,node,Fordham Road,train_station,,,40.861296,-73.897749
Q11299,Manhattan,592030965,node,Rockaway Boulevard,train_station,,,40.6804488,-73.8437863
Q11299,Manhattan,596859648,node,Bay Parkway,train_station,,,40.6019107,-73.993774
Q11299,Manhattan,597500968,node,Hunterspoint Avenue,train_station,,,40.7420527,-73.9475584
Q11299,Manhattan,597828360,node,Nostrand Avenue,train_station,,,40.6783847,-73.9481991
Q11299,Manhattan,597828361,node,East New York,train_station,,,40.6758826,-73.9032829
Q11299,Manhattan,597928296,node,Rector Street,train_station,,,40.7073629,-74.01385
Q11299,Manhattan,597928297,node,WTC Cortlandt,train_station,,,40.7114324,-74.0121448
Q11299,Manhattan,597928298,node,Chambers Street,train_station,,,40.7155081,-74.0092451
Q11299,Manhattan,597928300,node,Wall Street,train_station,,,40.7067241,-74.0091832
Q11299,Manhattan,597928301,node,East Broadway,train_station,,,40.713715,-73.990173
Q11299,Manhattan,597928302,node,Grand Street,train_station,,,40.7181616,-73.9937839
Q11299,Manhattan,597928303,node,Bowery,train_station,,,40.7202174,-73.99372
Q11299,Manhattan,597928305,node,Broad Street,train_station,,,40.7064906,-74.0110604
Q11299,Manhattan,597928309,node,West 4th Street–Washington Square,train_station,,,40.731643,-74.0009941
Q11299,Manhattan,597928311,node,2nd Avenue,train_station,,,40.723402,-73.989938
Q11299,Manhattan,597928312,node,Essex Street,train_station,,,40.7183982,-73.9874236
Q11299,Manhattan,597928315,node,Lexington Avenue–63rd Street,train_station,,,40.764629,-73.966113
Q11299,Manhattan,597928316,node,42nd Street–Bryant Park,train_station,,,40.754222,-73.9845689
Q11299,Manhattan,597928318,node,Lexington Avenue–59th Street,train_station,,,40.7627515,-73.9674728
Q11299,Manhattan,597928319,node,51st Street,train_station,,,40.7571102,-73.9719555
Q11299,Manhattan,597928321,node,5th Avenue–53rd Street,train_station,,,40.7605598,-73.9759537
Q11299,Manhattan,597928322,node,7th Avenue,train_station,,,40.762862,-73.981637
Q11299,Manhattan,597928324,node,57th Street–7th Avenue,train_station,,,40.7646501,-73.9806228
Q11299,Manhattan,597928328,node,Prince Street,train_station,,,40.724329,-73.997702
Q11299,Manhattan,597928329,node,8th Street–New York University,train_station,,,40.730328,-73.9926289
Q11299,Manhattan,597928334,node,Canal Street,train_station,,,40.7184961,-74.0004678
Q11299,Manhattan,597928338,node,23rd Street-Baruch College,train_station,,,40.7401787,-73.9863823
Q11299,Manhattan,597928340,node,Astor Place,train_station,,,40.7298497,-73.9913897
Q11299,Manhattan,597928342,node,Bleecker Street,train_station,,,40.7259471,-73.9946797
Q11299,Manhattan,597928343,node,Spring Street,train_station,,,40.7223025,-73.9971855
Q11299,Manhattan,597928345,node,33rd Street,train_station,,,40.7463947,-73.9818293
Q11299,Manhattan,597937406,node,Sutter Avenue,train_station,,,40.6695618,-73.9020236
Q11299,Manhattan,597937409,node,Livonia Avenue,train_station,,,40.6637042,-73.9004923
Q11299,Manhattan,597937411,node,New Lots Avenue,train_station,,,40.6589611,-73.8992787
Q11299,Manhattan,597937415,node,East 105th Street,train_station,,,40.6512183,-73.8990872
Q11299,Manhattan,597937417,node,Canarsie–Rockaway Parkway,train_station,,,40.6464582,-73.9019799
Q11299,Manhattan,597937432,node,Halsey Street,train_station,,,40.6955868,-73.9040399
Q11299,Manhattan,597937433,node,Wilson Avenue,train_station,,,40.6885422,-73.9042827
Q11299,Manhattan,597937435,node,Bushwick Avenue–Aberdeen Street,train_station,,,40.6827996,-73.9052062
Q11299,Manhattan,597937439,node,Broadway Junction,train_station,,,40.6791923,-73.9033537
Q11299,Manhattan,597937442,node,Atlantic Avenue,train_station,,,40.6755661,-73.9029897
Q11299,Manhattan,597937460,node,Jefferson Street,train_station,,,40.7066877,-73.9230698
Q11299,Manhattan,597937461,node,DeKalb Avenue,train_station,,,40.7038749,-73.9185021
Q11299,Manhattan,597937470,node,1st Avenue,train_station,,,40.7308653,-73.9814231
Q11299,Manhattan,597937471,node,Lorimer Street,train_station,,,40.7140621,-73.9502126
Q11299,Manhattan,597937472,node,Graham Avenue,train_station,,,40.7145231,-73.9443875
Q11299,Manhattan,597937473,node,Canal Street,train_station,,,40.7218493,-74.0052989
Q11299,Manhattan,597937475,node,14th Street,train_station,,,40.7380466,-73.9963408
Q11299,Manhattan,597937476,node,3rd Avenue,train_station,,,40.7331529,-73.986821
Q11299,Manhattan,597937477,node,42nd Street–Port Authority Bus Terminal,train_station,,,40.757308,-73.989735
Q11299,Manhattan,597937480,node,Spring Street,train_station,,,40.7255399,-74.0040137
Q11299,Manhattan,597937481,node,23rd Street,train_station,,,40.7440859,-73.995641
Q11299,Manhattan,597937482,node,28th Street,train_station,,,40.747217,-73.9933621
Q11299,Manhattan,597937484,node,50th Street,train_station,,,40.7616618,-73.9838968
Q11299,Manhattan,597937487,node,Houston Street,train_station,,,40.7285993,-74.0053077
Q11299,Manhattan,597937489,node,18th Street,train_station,,,40.7410394,-73.9978652
Q11299,Manhattan,597937490,node,Franklin Street,train_station,,,40.7191802,-74.0069278
Q11299,Manhattan,598556935,node,Marcy Avenue,train_station,,,40.7084064,-73.9579142
Q11299,Manhattan,598725874,node,Rockaway Avenue,train_station,,,40.662561,-73.9088641
Q11299,Manhattan,598725876,node,Pennsylvania Avenue,train_station,,,40.6646501,-73.894767
Q11299,Manhattan,598725877,node,Van Siclen Avenue,train_station,,,40.6654867,-73.889236
Q11299,Manhattan,598725879,node,New Lots Avenue,train_station,,,40.6662999,-73.8837211
Q11299,Manhattan,598725889,node,Sutter Avenue–Rutland Road,train_station,,,40.6648322,-73.9227587
Q11299,Manhattan,598725890,node,Saratoga Avenue,train_station,,,40.6614669,-73.9162746
Q11299,Manhattan,598730732,node,Park Place,train_station,,,40.6748186,-73.9576469
Q11299,Manhattan,598730733,node,President Street–Medgar Evers College,train_station,,,40.6680739,-73.9506525
Q11299,Manhattan,598730734,node,Sterling Street,train_station,,,40.6630955,-73.9508689
Q11299,Manhattan,598730735,node,Winthrop Street,train_station,,,40.6570982,-73.9502145
Q11299,Manhattan,598730740,node,Ralph Avenue,train_station,,,40.6788802,-73.9216651
Q11299,Manhattan,598730743,node,Shepherd Avenue,train_station,,,40.6740912,-73.8808063
Q11299,Manhattan,598730744,node,Van Siclen Avenue,train_station,,,40.672717,-73.8903216
Q11299,Manhattan,598730745,node,Liberty Avenue,train_station,,,40.6744049,-73.8965126
Q11299,Manhattan,598730748,node,88th Street,train_station,,,40.6798468,-73.8515018
Q11299,Manhattan,598730749,node,80th Street,train_station,,,40.6793809,-73.8589845
